timestamp,instance_id,region,instance_type,service_tier,cpu_util,mem_util,p99_latency_ms,request_rate,error_rate_pct,queue_depth,cache_hit_ratio,gc_pause_ms,active_connections,disk_io_wait_ms,deploy_phase,incident
2026-02-02 02:00:00,gw-11,ap-south-1,r5.2xlarge,pro,0.5768,0.4982,158.96,1152.9,0.1616,11,0.9694,119.152,510.9,0.581,C,0
2026-02-02 02:00:00,gw-12,us-east-1,m5.large,pro,0.2183,0.4231,254.9,331.8,0.1228,3,0.8902,90.393,308.7,1.346,C,0
2026-02-02 02:00:00,gw-13,us-east-1,c5.xlarge,free,0.4844,0.4437,91.62,1282.95,0.2149,5,0.7985,75.796,625.0,0.885,C,0
2026-02-02 02:00:00,gw-14,us-east-1,r5.2xlarge,pro,0.5528,0.4464,750.65,582.28,1.2624,13,0.9652,10.075,265.1,3.07,C,0
2026-02-02 02:00:00,gw-15,us-west-2,m5.large,free,0.5323,0.6794,59.98,682.61,0.1837,4,0.9107,53.92,708.7,3.164,C,0
2026-02-02 02:00:00,gw-16,us-west-2,c5.xlarge,enterprise,0.604,0.8226,176.73,1836.46,0.0846,9,0.7086,435.065,1114.3,0.197,C,1
2026-02-02 02:00:00,gw-17,us-west-2,r5.2xlarge,free,0.5791,0.6207,93.36,633.92,0.1947,7,0.9588,63.001,355.0,0.839,C,0
2026-02-02 02:00:00,gw-18,eu-central-1,m5.large,free,0.6939,0.8051,29.08,921.12,0.0126,6,0.8971,74.285,684.0,0.288,C,0
2026-02-02 02:00:00,gw-19,eu-central-1,c5.xlarge,enterprise,0.7231,0.7875,9.21,1127.09,0.5775,5,0.7388,27.737,651.0,0.187,C,0
2026-02-02 02:00:00,gw-20,eu-central-1,r5.2xlarge,pro,0.4457,0.5922,141.41,731.9,0.3527,5,0.6766,30.347,454.4,0.576,C,0
2026-02-02 02:00:00,gw-21,ap-south-1,m5.large,free,0.6057,0.6493,41.97,889.92,0.6579,15,0.9037,15.985,572.3,1.356,C,0
2026-02-02 02:00:00,gw-22,ap-south-1,c5.xlarge,pro,0.5299,0.6501,508.09,499.63,1.0718,5,0.8715,55.553,449.0,2.206,C,1
2026-02-02 02:00:00,gw-23,ap-south-1,r5.2xlarge,pro,0.8728,0.8712,407.4,586.69,0.1971,16,0.9371,84.424,235.9,0.464,C,1
2026-02-02 04:00:00,gw-00,us-east-1,m5.large,pro,0.698,0.6914,110.86,838.47,0.1959,6,0.8301,47.416,385.6,0.162,C,1
2026-02-02 04:00:00,gw-01,us-east-1,c5.xlarge,free,0.5301,0.5826,174.76,801.79,0.0594,5,0.8902,74.424,867.8,3.65,C,0
2026-02-02 04:00:00,gw-02,us-east-1,r5.2xlarge,free,0.2969,0.5074,70.48,441.15,0.3014,3,0.95,31.735,434.7,0.13,C,0
2026-02-02 04:00:00,gw-03,us-west-2,m5.large,enterprise,0.5719,0.4577,27.2,1849.95,0.0523,10,0.7252,49.672,625.1,2.055,C,0
2026-02-02 04:00:00,gw-04,us-west-2,c5.xlarge,pro,0.4007,0.604,152.13,1006.19,0.1288,16,0.8144,15.422,598.6,1.496,C,0
2026-02-02 04:00:00,gw-05,us-west-2,r5.2xlarge,free,0.5764,0.6366,117.01,697.72,0.1524,3,0.7942,55.421,514.2,0.401,C,0
2026-02-02 04:00:00,gw-06,eu-central-1,m5.large,pro,0.6107,0.6038,190.19,1124.34,0.4984,5,0.9754,54.618,593.8,2.165,C,1
2026-02-02 04:00:00,gw-07,eu-central-1,c5.xlarge,free,0.601,0.736,322.22,523.59,0.0649,6,0.8934,33.336,338.4,1.41,C,0
2026-02-02 04:00:00,gw-08,eu-central-1,r5.2xlarge,pro,0.5927,0.7756,98.23,598.1,0.5921,6,0.933,59.887,333.1,1.586,C,0
2026-02-02 04:00:00,gw-09,ap-south-1,m5.large,free,0.2697,0.6143,211.95,408.6,0.2219,8,0.8558,392.25,404.1,0.398,C,0
2026-02-02 04:00:00,gw-10,ap-south-1,c5.xlarge,enterprise,0.6494,0.4412,139.53,948.19,0.0536,10,0.952,17.473,327.2,0.238,C,0
2026-02-02 04:00:00,gw-11,ap-south-1,r5.2xlarge,free,0.728,0.716,328.53,946.32,0.1819,4,0.9499,34.595,458.8,6.688,C,0
2026-02-02 04:00:00,gw-12,us-east-1,m5.large,pro,0.5518,0.5754,92.27,714.67,0.4496,8,0.9879,21.929,608.3,1.753,C,0
2026-02-02 04:00:00,gw-13,us-east-1,c5.xlarge,pro,0.5799,0.498,-1.0,1150.28,0.4085,5,0.8803,46.403,945.9,0.089,C,0
2026-02-02 04:00:00,gw-14,us-east-1,r5.2xlarge,free,0.5587,0.6222,160.26,1107.67,0.6257,12,0.8789,11.839,860.3,0.938,C,0
2026-02-02 04:00:00,gw-15,us-west-2,m5.large,pro,0.4587,0.6132,345.73,520.39,0.0736,4,0.9026,50.235,383.1,2.794,C,0
2026-02-02 04:00:00,gw-16,us-west-2,c5.xlarge,free,0.5489,0.7189,936.64,1385.47,0.61,7,0.8706,206.873,759.6,2.691,C,1
2026-02-02 04:00:00,gw-17,us-west-2,r5.2xlarge,enterprise,0.1938,0.4194,50.21,446.5,0.2113,3,0.905,8.202,438.8,0.427,C,0
2026-02-02 04:00:00,gw-18,eu-central-1,m5.large,free,0.6541,0.6794,96.81,897.89,3.5987,6,0.8366,6.145,536.5,0.014,C,0
2026-02-02 04:00:00,gw-19,eu-central-1,c5.xlarge,free,0.359,0.4976,-1.0,842.0,0.0186,6,0.7993,27.259,378.3,4.178,C,0
2026-02-02 04:00:00,gw-20,eu-central-1,r5.2xlarge,pro,0.2011,0.4212,861.12,639.69,0.2031,7,0.8893,236.649,462.0,6.329,C,0
2026-02-02 04:00:00,gw-21,ap-south-1,m5.large,enterprise,0.5113,0.6698,119.94,1228.78,0.0118,8,0.8165,15.709,699.9,1.553,C,1
2026-02-02 04:00:00,gw-22,ap-south-1,c5.xlarge,free,0.3981,0.5774,1169.01,588.01,1.1417,15,0.8176,26.626,354.4,2.962,C,1
2026-02-02 04:00:00,gw-23,ap-south-1,r5.2xlarge,free,0.2767,0.2499,284.88,799.26,0.1371,5,0.9376,5.557,956.6,5.129,C,0
2026-02-02 06:00:00,gw-00,us-east-1,m5.large,free,0.641,0.5615,42.29,1312.63,0.2926,11,0.9632,7.24,1069.1,0.553,C,0
2026-02-02 06:00:00,gw-01,us-east-1,c5.xlarge,free,0.5161,0.6244,249.54,1409.18,0.445,8,0.8214,298.157,334.6,4.592,C,0
2026-02-02 06:00:00,gw-02,us-east-1,r5.2xlarge,pro,0.6272,0.6045,255.61,939.54,0.3736,24,0.9687,10.822,382.8,1.986,C,0
2026-02-02 06:00:00,gw-03,us-west-2,m5.large,enterprise,0.7355,0.5486,1406.47,669.12,1.5056,11,0.9743,40.912,372.6,1.994,C,1
2026-02-02 06:00:00,gw-04,us-west-2,c5.xlarge,enterprise,0.6658,0.6749,76.86,1185.23,0.4039,10,0.93,18.791,415.3,2.217,C,0
2026-02-02 06:00:00,gw-05,us-west-2,r5.2xlarge,free,0.523,0.6155,126.02,1603.93,0.0542,12,0.837,1941.495,427.8,3.408,C,0
2026-02-02 06:00:00,gw-06,eu-central-1,m5.large,free,0.469,0.5067,1281.79,640.48,0.7863,13,0.9307,84.207,368.0,0.556,C,0
2026-02-02 06:00:00,gw-07,eu-central-1,c5.xlarge,pro,0.7748,0.4924,72.11,1991.29,0.1851,20,0.9666,11.936,739.7,1.032,C,0
2026-02-02 06:00:00,gw-08,eu-central-1,r5.2xlarge,pro,0.7745,0.5239,514.23,1682.57,0.0012,17,0.8317,46.548,453.2,0.519,C,0
2026-02-02 06:00:00,gw-09,ap-south-1,m5.large,pro,0.4341,0.6234,33.69,777.78,0.0222,4,0.9467,131.332,411.5,2.116,C,0
2026-02-02 06:00:00,gw-10,ap-south-1,c5.xlarge,free,0.7586,0.8541,120.98,1174.71,0.3291,13,0.9366,82.694,883.3,0.224,C,0
2026-02-02 06:00:00,gw-11,ap-south-1,r5.2xlarge,free,0.5534,0.5091,304.33,1796.57,0.0817,13,0.7634,85.312,746.1,0.353,C,0
2026-02-02 06:00:00,gw-12,us-east-1,m5.large,free,0.7038,0.5956,187.13,2650.38,0.0993,21,0.8875,27.983,808.4,3.501,C,0
2026-02-02 06:00:00,gw-13,us-east-1,c5.xlarge,pro,0.6982,0.6777,1648.68,1053.64,0.7023,15,0.9675,45.493,674.6,1.697,C,1
2026-02-02 06:00:00,gw-14,us-east-1,r5.2xlarge,pro,0.3237,0.6819,61.91,840.62,0.3897,4,0.8742,45.353,494.0,2.228,C,0
2026-02-02 06:00:00,gw-15,us-west-2,m5.large,free,0.6511,0.7455,32.0,670.35,0.0319,10,0.9358,154.337,396.8,0.034,C,0
2026-02-02 06:00:00,gw-16,us-west-2,c5.xlarge,free,0.6388,0.43,345.34,878.59,2.3159,13,0.9417,24.825,422.1,0.811,C,0
2026-02-02 06:00:00,gw-17,us-west-2,r5.2xlarge,enterprise,0.5431,0.6975,41.86,915.25,0.8195,2,0.8994,105.602,578.8,0.383,C,0
2026-02-02 06:00:00,gw-18,eu-central-1,m5.large,free,0.6368,0.5947,46.07,1788.81,0.9945,13,0.7642,80.14,958.9,1.035,C,0
2026-02-02 06:00:00,gw-19,eu-central-1,c5.xlarge,pro,0.6642,0.5591,84.69,1530.04,0.0574,12,0.9249,8.442,869.7,2.344,C,0
2026-02-02 06:00:00,gw-20,eu-central-1,r5.2xlarge,free,0.7002,0.7446,315.15,688.84,0.38,5,0.8377,67.233,377.4,1.327,C,0
2026-02-02 06:00:00,gw-21,ap-south-1,m5.large,free,0.8614,0.933,19.73,953.95,1.1672,6,0.8286,177.411,745.2,0.026,C,1
2026-02-02 06:00:00,gw-22,ap-south-1,c5.xlarge,enterprise,0.7778,0.4563,31.01,2588.95,0.8235,9,0.9174,58.566,766.0,0.799,C,1
2026-02-02 06:00:00,gw-23,ap-south-1,r5.2xlarge,free,0.8271,0.7432,326.03,4875.64,0.0731,14,0.7578,152.545,1814.3,0.677,C,1
2026-02-02 08:00:00,gw-00,us-east-1,m5.large,enterprise,0.6547,0.3762,46.17,1605.53,0.1221,17,0.9642,1.785,871.4,1.553,C,0
2026-02-02 08:00:00,gw-01,us-east-1,c5.xlarge,pro,0.6264,0.3788,142.58,1351.58,1.3604,9,0.9535,14.685,782.2,1.39,C,0
2026-02-02 08:00:00,gw-02,us-east-1,r5.2xlarge,free,0.5123,0.6317,309.05,1577.54,3.4574,4,0.8595,15.642,1003.6,2.027,C,1
2026-02-02 08:00:00,gw-03,us-west-2,m5.large,pro,0.3199,0.2447,154.16,1071.74,0.168,14,0.8208,42.56,482.3,5.651,C,0
2026-02-02 08:00:00,gw-04,us-west-2,c5.xlarge,free,0.6158,0.6871,72.16,1694.0,0.5009,8,0.7211,3.289,534.5,0.963,C,0
2026-02-02 08:00:00,gw-05,us-west-2,r5.2xlarge,pro,0.4415,0.5927,2066.81,1923.6,1.7471,20,0.8153,856.597,724.3,1.896,C,1
2026-02-02 08:00:00,gw-06,eu-central-1,m5.large,enterprise,0.4959,0.1732,469.79,1506.54,0.4517,10,0.935,30.474,877.6,0.868,C,0
2026-02-02 08:00:00,gw-07,eu-central-1,c5.xlarge,pro,0.5872,0.745,1100.02,1115.12,1.2133,12,0.8272,222.167,398.3,1.154,C,1
2026-02-02 08:00:00,gw-08,eu-central-1,r5.2xlarge,pro,0.6465,0.3147,829.24,1247.32,2.2073,14,0.9789,25.079,730.5,1.633,C,1
2026-02-02 08:00:00,gw-09,ap-south-1,m5.large,free,0.6243,0.6214,694.16,1456.95,1.7625,15,0.6609,144.879,439.2,3.446,C,1
2026-02-02 08:00:00,gw-10,ap-south-1,c5.xlarge,pro,0.7337,0.4964,42.04,4430.0,0.1936,15,0.9555,16.52,2623.1,0.413,C,0
2026-02-02 08:00:00,gw-11,ap-south-1,r5.2xlarge,pro,0.8199,0.6108,74.3,1750.38,0.3055,15,0.8762,234.78,488.8,1.345,C,1
2026-02-02 08:00:00,gw-12,us-east-1,m5.large,free,0.4734,0.6811,157.68,581.49,0.1809,3,0.9782,53.903,695.2,1.499,C,0
2026-02-02 08:00:00,gw-13,us-east-1,c5.xlarge,pro,0.3967,0.5492,26.22,1179.0,0.0,4,0.5958,70.438,523.7,1.574,C,0
2026-02-02 08:00:00,gw-14,us-east-1,r5.2xlarge,enterprise,0.3118,0.4309,63.14,775.72,1.0102,5,0.8763,2.251,1040.5,3.638,C,1
2026-02-02 08:00:00,gw-15,us-west-2,m5.large,free,0.8024,0.684,145.85,1330.8,0.3441,14,0.9333,12.267,590.9,0.059,C,1
2026-02-02 08:00:00,gw-16,us-west-2,c5.xlarge,free,0.7524,0.8308,63.62,813.53,0.0668,5,0.8832,146.748,370.8,1.104,C,0
2026-02-02 08:00:00,gw-17,us-west-2,r5.2xlarge,pro,0.7676,0.8585,53.21,1009.4,0.0111,7,0.8776,132.872,557.2,1.36,C,0
2026-02-02 08:00:00,gw-18,eu-central-1,m5.large,free,0.384,0.3572,808.36,1437.85,0.3657,10,0.9095,99.002,876.4,2.417,C,0
2026-02-02 08:00:00,gw-19,eu-central-1,c5.xlarge,pro,0.7098,0.4817,8.11,1121.99,0.0538,9,0.9407,6.923,422.1,0.312,C,0
2026-02-02 08:00:00,gw-20,eu-central-1,r5.2xlarge,free,0.591,0.4986,462.58,1090.59,0.7781,10,0.8781,9.049,621.7,3.233,C,0
2026-02-02 08:00:00,gw-21,ap-south-1,m5.large,enterprise,0.3218,0.6081,184.86,591.57,1.6807,1,0.9179,9.793,573.7,6.374,C,1
2026-02-02 08:00:00,gw-22,ap-south-1,c5.xlarge,pro,0.8867,0.7213,47.58,1971.55,0.4659,6,0.8383,78.883,627.3,0.51,C,0
2026-02-02 08:00:00,gw-23,ap-south-1,r5.2xlarge,enterprise,0.5264,0.6339,330.28,1304.68,0.4545,11,0.8882,54.897,973.0,5.257,C,0
2026-02-02 10:00:00,gw-00,us-east-1,m5.large,free,0.3291,0.6689,22.29,1391.44,0.7816,3,0.7641,988.74,716.4,0.412,C,1
2026-02-02 10:00:00,gw-01,us-east-1,c5.xlarge,pro,0.606,0.4426,340.46,2497.19,0.4114,21,0.8935,77.904,673.6,1.874,C,1
2026-02-02 10:00:00,gw-02,us-east-1,r5.2xlarge,free,0.8844,0.8899,329.95,1359.38,0.1024,15,0.9262,706.359,666.8,2.155,C,1
2026-02-02 10:00:00,gw-03,us-west-2,m5.large,pro,0.8102,0.8219,474.7,1438.33,0.2749,8,,135.318,670.5,2.175,C,1
2026-02-02 10:00:00,gw-04,us-west-2,c5.xlarge,pro,0.5135,0.5188,88.02,1269.11,0.0051,9,0.8116,82.519,612.2,0.758,C,0
2026-02-02 10:00:00,gw-05,us-west-2,r5.2xlarge,pro,0.8125,0.7647,562.44,4534.72,0.6419,33,0.8716,536.216,1008.3,0.446,C,1
2026-02-02 10:00:00,gw-06,eu-central-1,m5.large,free,0.8011,0.4223,391.88,2792.18,1.1832,20,0.8906,20.675,606.1,1.018,C,1
2026-02-02 10:00:00,gw-07,eu-central-1,c5.xlarge,pro,0.511,0.705,323.77,1598.57,0.532,10,0.9784,1074.212,1159.1,2.426,C,0
2026-02-02 10:00:00,gw-08,eu-central-1,r5.2xlarge,pro,0.5383,0.4211,413.16,1088.52,1.9861,4,0.7895,11.144,466.7,3.457,C,0
2026-02-02 10:00:00,gw-09,ap-south-1,m5.large,pro,0.7011,0.5488,165.71,2118.68,0.1418,27,0.8409,21.234,521.3,3.355,C,1
2026-02-02 10:00:00,gw-10,ap-south-1,c5.xlarge,enterprise,0.5132,0.3825,224.76,1887.63,0.6309,6,0.7544,25.512,1174.5,0.108,C,1
2026-02-02 10:00:00,gw-11,ap-south-1,r5.2xlarge,free,0.6758,0.5414,137.01,2041.91,0.0736,14,0.88,26.024,1097.9,1.16,C,0
2026-02-02 10:00:00,gw-12,us-east-1,m5.large,free,0.2754,0.3918,751.35,1028.69,2.1374,8,0.9056,11.066,800.4,0.657,C,0
2026-02-02 10:00:00,gw-13,us-east-1,c5.xlarge,free,0.9185,0.9023,32.84,1095.81,0.061,17,0.995,408.631,388.1,0.671,C,0
2026-02-02 10:00:00,gw-14,us-east-1,r5.2xlarge,pro,0.7789,0.5977,29.41,1956.53,0.1095,26,0.9554,96.788,449.6,0.442,C,0
2026-02-02 10:00:00,gw-15,us-west-2,m5.large,free,0.4708,0.2051,17.03,1173.66,0.0003,2,0.8963,15.005,401.7,0.876,C,0
2026-02-02 10:00:00,gw-16,us-west-2,c5.xlarge,pro,0.8162,0.6788,113.61,2609.05,0.3588,12,0.907,117.49,1541.8,1.482,C,1
2026-02-02 10:00:00,gw-17,us-west-2,r5.2xlarge,enterprise,0.3845,0.4817,226.76,1187.08,0.0043,8,0.5969,45.865,622.9,4.487,C,0
2026-02-02 10:00:00,gw-18,eu-central-1,m5.large,free,0.829,0.7279,682.98,826.04,0.15,15,0.9945,791.119,371.3,3.804,C,1
2026-02-02 10:00:00,gw-19,eu-central-1,c5.xlarge,free,0.5595,0.4114,54.37,930.88,0.2443,11,0.8458,4.068,381.2,0.586,C,0
2026-02-02 10:00:00,gw-20,eu-central-1,r5.2xlarge,pro,0.6847,0.6356,537.2,2133.23,0.6505,10,0.916,60.166,624.4,5.395,C,1
2026-02-02 10:00:00,gw-21,ap-south-1,m5.large,free,0.6928,0.6762,90.59,2220.77,0.006,12,0.9003,237.272,1082.4,0.657,C,0
2026-02-02 10:00:00,gw-22,ap-south-1,c5.xlarge,pro,0.3815,0.3239,325.53,754.03,1.3393,11,0.9704,11.004,682.3,2.848,C,0
2026-02-02 10:00:00,gw-23,ap-south-1,r5.2xlarge,pro,0.3706,0.4353,63.46,436.83,0.7176,1,0.9063,43.438,403.8,2.836,C,0
2026-02-02 12:00:00,gw-00,us-east-1,m5.large,pro,0.8046,0.485,133.48,730.88,1.0091,4,0.8511,44.233,233.6,1.013,C,0
2026-02-02 12:00:00,gw-01,us-east-1,c5.xlarge,free,0.5966,0.6844,679.15,1070.57,0.0145,5,0.8105,152.637,501.0,1.995,C,0
2026-02-02 12:00:00,gw-02,us-east-1,r5.2xlarge,pro,0.6878,0.7244,1762.35,999.68,0.7414,13,0.9315,179.436,315.3,10.677,C,0
2026-02-02 12:00:00,gw-03,us-west-2,m5.large,free,0.3699,0.3991,582.4,1006.08,0.1406,7,0.8477,195.705,534.4,1.746,C,1
2026-02-02 12:00:00,gw-04,us-west-2,c5.xlarge,free,0.8057,0.7244,306.73,747.0,0.2159,13,0.9323,59.364,352.9,1.949,C,1
2026-02-02 12:00:00,gw-05,us-west-2,r5.2xlarge,free,0.8746,0.745,43.6,1544.66,0.0001,4,0.9692,83.738,701.2,1.636,C,0
2026-02-02 12:00:00,gw-06,eu-central-1,m5.large,free,0.7388,0.6382,12.94,1065.99,0.0131,2,0.9124,9.589,355.4,1.819,C,0
2026-02-02 12:00:00,gw-07,eu-central-1,c5.xlarge,enterprise,0.2861,0.7169,13.26,701.16,0.1385,0,0.9924,210.137,1118.0,0.553,C,1
2026-02-02 12:00:00,gw-08,eu-central-1,r5.2xlarge,free,0.6207,0.5443,226.42,1974.19,0.1955,4,0.9392,33.815,1760.0,0.611,C,0
2026-02-02 12:00:00,gw-09,ap-south-1,m5.large,pro,0.53,0.292,210.05,1064.0,0.2314,8,0.8998,38.24,666.3,0.279,C,0
2026-02-02 12:00:00,gw-10,ap-south-1,c5.xlarge,free,0.653,0.3356,37.25,758.12,1.1194,6,0.9008,42.944,325.4,1.375,C,0
2026-02-02 12:00:00,gw-11,ap-south-1,r5.2xlarge,free,0.6671,0.5847,27.11,1047.22,0.0722,7,0.9626,44.371,810.3,0.5,C,0
2026-02-02 12:00:00,gw-12,us-east-1,m5.large,pro,0.7667,0.818,127.47,766.25,0.1659,2,0.7947,306.384,298.7,1.23,C,0
2026-02-02 12:00:00,gw-13,us-east-1,c5.xlarge,pro,0.826,0.5933,184.92,2268.22,1.2878,12,0.7982,59.244,752.6,2.054,C,1
2026-02-02 12:00:00,gw-14,us-east-1,r5.2xlarge,enterprise,0.3821,0.4051,93.81,1387.98,0.2298,9,0.923,182.749,827.0,0.641,C,0
2026-02-02 12:00:00,gw-15,us-west-2,m5.large,free,0.4366,0.3883,155.57,902.77,0.4493,10,0.9332,31.482,342.8,2.385,C,0
2026-02-02 12:00:00,gw-16,us-west-2,c5.xlarge,free,0.7553,0.6642,622.31,2714.0,0.7446,15,0.6515,11.781,973.0,1.378,C,1
2026-02-02 12:00:00,gw-17,us-west-2,r5.2xlarge,pro,0.3047,0.4936,59.52,461.19,0.4914,5,0.9858,62.563,551.2,0.129,C,0
2026-02-02 12:00:00,gw-18,eu-central-1,m5.large,free,0.3986,0.6457,15.94,849.72,0.1203,1,0.934,23.451,852.4,3.55,C,0
2026-02-02 12:00:00,gw-19,eu-central-1,c5.xlarge,free,0.3609,0.4333,43.65,483.72,0.0079,2,0.8242,15.859,480.0,0.649,C,0
2026-02-02 12:00:00,gw-20,eu-central-1,r5.2xlarge,pro,0.781,0.7333,189.57,1184.55,0.2435,6,0.7522,27.177,428.0,6.603,C,1
2026-02-02 12:00:00,gw-21,ap-south-1,m5.large,pro,0.8581,0.6224,272.36,2006.08,0.2082,13,0.8414,12.549,543.3,0.293,C,1
2026-02-02 12:00:00,gw-22,ap-south-1,c5.xlarge,free,0.3709,0.4402,387.17,1293.41,0.3324,8,0.8528,106.69,809.9,1.934,C,1
2026-02-02 12:00:00,gw-23,ap-south-1,r5.2xlarge,free,0.9279,0.8833,800.58,2280.15,0.005,25,0.9252,117.883,702.8,11.376,C,1
2026-02-02 14:00:00,gw-00,us-east-1,m5.large,free,0.507,0.5809,162.17,1333.08,0.2313,4,0.7902,205.252,559.8,2.621,C,0
2026-02-02 14:00:00,gw-01,us-east-1,c5.xlarge,pro,0.5673,0.6096,3160.29,1062.89,0.7261,25,0.7613,113.608,338.9,7.469,C,1
2026-02-02 14:00:00,gw-02,us-east-1,r5.2xlarge,free,0.4574,0.4934,2155.0,1613.18,0.7753,11,0.8523,43.606,629.5,5.147,C,0
2026-02-02 14:00:00,gw-03,us-west-2,m5.large,pro,0.5688,0.568,1298.21,982.23,0.0023,18,0.8808,270.263,485.9,2.372,C,1
2026-02-02 14:00:00,gw-04,us-west-2,c5.xlarge,enterprise,0.6428,0.6091,454.82,1445.94,0.1663,12,0.9266,6.523,760.2,3.851,C,1
2026-02-02 14:00:00,gw-05,us-west-2,r5.2xlarge,free,0.7539,0.8393,38.78,693.24,0.0611,2,0.8456,208.763,482.7,0.206,C,0
2026-02-02 14:00:00,gw-06,eu-central-1,m5.large,enterprise,0.3596,0.39,1751.26,617.42,0.1478,6,0.9294,44.426,485.4,1.021,C,0
2026-02-02 14:00:00,gw-07,eu-central-1,c5.xlarge,pro,0.6472,0.8547,86.04,637.97,0.0988,4,0.8136,132.151,419.1,0.496,C,0
2026-02-02 14:00:00,gw-08,eu-central-1,r5.2xlarge,free,0.5043,0.2525,214.68,974.09,0.8797,5,0.8858,3.453,688.3,0.519,C,0
2026-02-02 14:00:00,gw-09,ap-south-1,m5.large,free,0.701,0.5385,10012.62,1120.94,0.6017,31,0.9696,43.792,568.4,2.343,C,1
2026-02-02 14:00:00,gw-10,ap-south-1,c5.xlarge,free,0.3816,0.4023,25.18,933.47,0.0993,2,0.9443,41.407,1073.1,2.018,C,0
2026-02-02 14:00:00,gw-11,ap-south-1,r5.2xlarge,free,0.4617,0.6165,54.29,905.95,0.9081,2,0.8959,23.801,723.3,1.747,C,0
2026-02-02 14:00:00,gw-12,us-east-1,m5.large,enterprise,0.7975,0.5563,100.15,2156.14,0.2585,7,0.8809,11.862,732.0,1.221,C,1
2026-02-02 14:00:00,gw-13,us-east-1,c5.xlarge,free,0.6818,0.4927,23.63,1195.76,0.7797,13,0.929,5.535,512.1,1.879,C,0
2026-02-02 14:00:00,gw-14,us-east-1,r5.2xlarge,enterprise,0.934,0.8456,225.43,2512.27,0.4733,16,0.8737,23.426,963.9,2.222,C,1
2026-02-02 14:00:00,gw-15,us-west-2,m5.large,pro,0.5525,0.7256,32.75,692.84,0.0046,10,0.8762,125.765,571.9,0.124,C,0
2026-02-02 14:00:00,gw-16,us-west-2,c5.xlarge,enterprise,0.487,0.4018,230.29,941.74,0.8501,4,0.8722,89.697,814.7,0.292,C,0
2026-02-02 14:00:00,gw-17,us-west-2,r5.2xlarge,free,0.635,0.6604,48.07,1309.82,0.0152,8,0.9467,16.281,828.3,1.968,C,0
2026-02-02 14:00:00,gw-18,eu-central-1,m5.large,pro,0.7288,0.5906,74.49,1191.41,0.3737,12,0.7759,17.174,516.3,0.137,C,0
2026-02-02 14:00:00,gw-19,eu-central-1,c5.xlarge,pro,0.3549,0.6336,87.61,474.98,0.0148,11,0.9441,38.097,259.5,1.427,C,0
2026-02-02 14:00:00,gw-20,eu-central-1,r5.2xlarge,pro,0.5148,0.3514,379.24,3088.07,0.4262,18,0.8976,28.211,1279.6,1.187,C,0
2026-02-02 14:00:00,gw-21,ap-south-1,m5.large,free,0.5566,0.619,15.16,566.16,0.7775,2,0.8877,20.644,479.7,0.294,C,0
2026-02-02 14:00:00,gw-22,ap-south-1,c5.xlarge,pro,0.2549,0.5258,395.7,1020.93,0.1463,13,0.9706,36.081,623.1,4.008,C,0
2026-02-02 14:00:00,gw-23,ap-south-1,r5.2xlarge,free,0.6073,0.461,102.6,1878.8,1.2286,10,0.7241,3.117,751.8,3.21,C,0
2026-02-02 16:00:00,gw-00,us-east-1,m5.large,pro,0.776,0.772,809.75,502.64,0.415,6,0.9261,223.59,331.0,0.031,C,0
2026-02-02 16:00:00,gw-01,us-east-1,c5.xlarge,enterprise,0.4622,0.6119,107.62,706.18,0.2854,7,0.8381,102.389,379.3,0.424,C,0
2026-02-02 16:00:00,gw-02,us-east-1,r5.2xlarge,pro,0.4446,0.4129,294.76,1234.0,0.2391,10,0.9253,42.292,586.0,2.758,C,0
2026-02-02 16:00:00,gw-03,us-west-2,m5.large,free,0.8616,0.6346,2107.98,2734.56,2.0637,31,0.6829,87.953,567.3,0.175,C,1
2026-02-02 16:00:00,gw-04,us-west-2,c5.xlarge,pro,0.4679,0.4254,47.89,1273.0,0.3531,4,0.8216,22.928,716.0,1.364,C,0
2026-02-02 16:00:00,gw-05,us-west-2,r5.2xlarge,free,0.3039,0.3129,513.52,581.27,0.9354,11,0.91,6.261,420.4,2.189,C,0
2026-02-02 16:00:00,gw-06,eu-central-1,m5.large,pro,0.7221,0.4753,91.81,2297.62,1.6445,9,0.8975,24.014,847.1,0.304,C,1
2026-02-02 16:00:00,gw-07,eu-central-1,c5.xlarge,pro,0.7822,0.6043,308.67,2020.54,0.0131,20,,43.069,592.4,1.01,C,1
2026-02-02 16:00:00,gw-08,eu-central-1,r5.2xlarge,pro,0.4652,0.5613,309.95,795.75,0.9983,14,0.7929,,322.2,0.449,C,1
2026-02-02 16:00:00,gw-09,ap-south-1,m5.large,free,0.6017,0.4486,4527.91,2905.93,2.2138,20,0.7939,175.144,1092.1,2.088,C,1
2026-02-02 16:00:00,gw-10,ap-south-1,c5.xlarge,pro,0.4095,0.771,49.04,711.8,0.6334,0,0.7269,45.228,660.4,1.64,C,1
2026-02-02 16:00:00,gw-11,ap-south-1,r5.2xlarge,pro,0.5708,0.6019,371.41,593.43,0.8256,19,0.9283,84.309,309.9,0.004,C,0
2026-02-02 16:00:00,gw-12,us-east-1,m5.large,pro,0.3768,0.5902,30.26,655.13,0.0081,2,0.8486,53.776,595.8,0.094,C,0
2026-02-02 16:00:00,gw-13,us-east-1,c5.xlarge,pro,0.6195,0.5784,41.04,1305.29,0.0621,3,0.8966,33.207,922.2,0.886,C,0
